220100	长春市	ccs	43.8926	125.315	-5000
220102	南关区	ngq			-10000
220103	宽城区	kcq			-10000
220104	朝阳区	cyq/zyq	43.864	125.257	-10000
220105	二道区	edq			-10000
220106	绿园区	lyq			-10000
220112	双阳区	syq	43.524	125.668	-10000
220122	农安县	nax	44.4214	125.18	-5000
220181	九台市	jts	44.1559	125.82	-5000
220182	榆树市	yss	44.8244	126.55	-10000
220183	德惠市	dhs	44.5281	125.693	-5000
220200	吉林市	jls	43.853334	126.56752	-5000
220202	昌邑区	cyq			-10000
220203	龙潭区	ltq			-10000
220204	船营区	cyq			-10000
220211	丰满区	fmq			-10000
220221	永吉县	yjx	43.6594	126.488	-5000
220281	蛟河市	jhs	43.7177	127.336	-5000
220282	桦甸市	hds	42.9677	126.734	-5000
220283	舒兰市	sls	44.4009	126.936	-10000
220284	磐石市	pss	42.9447	126.063	-5000
220300	四平市	sps	43.1656	124.377	-5000
220302	铁西区	txq			-10000
220303	铁东区	tdq			-10000
220322	梨树县	lsx	43.3145	124.333	-5000
220323	伊通满族自治县	ytmzzzx	43.3459	125.299	-5000
220381	公主岭市	gzls	43.5101	124.801	-5000
220382	双辽市	sls	43.5111	123.492	-10000
220400	辽源市	lys	42.9086	125.137	-5000
220402	龙山区	lsq			-10000
220403	西安区	xaq			-10000
220421	东丰县	dfx	42.6706	125.525	-5000
220422	东辽县	dlx	42.9095	124.979	-5000
220500	通化市	ths	41.7233	125.923	-5000
220502	东昌区	dcq			-10000
220503	二道江区	edjq	41.782	126.033	-10000
220521	通化县	thx	41.6793	125.754	-5000
220523	辉南县	hnx	42.68	126.037	-5000
220524	柳河县	lhx	42.2701	125.73	-5000
220581	梅河口市	mhks	42.5346	125.681	-5000
220582	集安市	jas	41.1224	126.184	-5000
220600	白山市	bss	41.9303	126.422	-5000
220602	八道江区	bdjq			-10000
220621	抚松县	fsx	42.3255	127.266	-5000
220622	靖宇县	jyx	42.3903	126.795	-5000
220623	长白朝鲜族自治县	cbcxzzzx/cbzxzzzx	41.4209	128.193	-5000
220625	江源县	jyx	42.065	126.572	-5000
220681	临江市	ljs	41.817	126.908	-10000
220700	松原市	sys	45.134	124.805	-10000
220702	宁江区	njq	45.169441	124.821199	-10000
220721	前郭尔罗斯蒙古族自治县	qgelsmgzzzx	45.1117	124.823	-5000
220722	长岭县	clx	44.2726	123.975	-5000
220723	乾安县	gax/qax	44.998	124.011	-5000
220724	扶余县	fyx	44.981	126.022	-5000
220800	白城市	bcs	45.6164	122.84	-5000
220802	洮北区	dbq/tbq/ybq			-10000
220821	镇赉县	zlx	45.842	123.2	-5000
220822	通榆县	tyx	44.8002	123.083	-5000
220881	洮南市	dns/tns/yns	45.3378	122.774	-5000
220882	大安市	das	45.5005	124.287	-5000
222400	延边朝鲜族自治州	ybcxzzzz/ybzxzzzz			-10000
222401	延吉市	yjs	42.9072	129.508997	-5000
222402	图们市	tms	42.966	129.844	-5000
222403	敦化市	dhs	43.3696	128.226	-5000
222404	珲春市	hcs	42.8743	130.363	-5000
222405	龙井市	ljs	42.7728	129.431998	-5000
222406	和龙市	hls	42.5353	129.002997	-10000
222424	汪清县	wqx	43.3091	129.756	-5000
222426	安图县	atx	43.1106	128.913	-5000
230000	黑龙江省	hljs			-10000
230100	哈尔滨市	hebs	45.7415	126.643	-5000
230102	道里区	dlq			-10000
230103	南岗区	ngq			-10000
230104	道外区	dwq			-10000
230106	香坊区	xfq			-10000
230107	动力区	dlq			-10000
230108	平房区	pfq	45.602	126.618	-10000
230109	松北区	sbq			-10000
230111	呼兰区	hlq	45.9806	126.598	-10000
230123	依兰县	ylx	46.3131	129.556998	-5000
230124	方正县	fzx	45.831	128.824	-5000
230125	宾县	bx	45.7535	127.475	-5000
230126	巴彦县	byx	46.074	127.396	-5000
230127	木兰县	mlx	45.9462	128.033999	-5000
230128	通河县	thx	45.9734	128.738	-5000
230129	延寿县	ysx	45.4495	128.328	-5000
230181	阿城市	acs/ecs	45.5452	126.965	-5000
230182	双城市	scs	45.36	126.299	-10000
230183	尚志市	szs	45.2137	127.954	-5000
230184	五常市	wcs	44.9142	127.156	-10000
230200	齐齐哈尔市	qqhes	47.3414	123.959	-5000
230202	龙沙区	lsq			-10000
230203	建华区	jhq			-10000
230204	铁锋区	tfq			-10000
230205	昂昂溪区	aaxq	47.151	123.804	-10000
230206	富拉尔基区	flejq	47.194	123.621	-10000
230207	碾子山区	nzsq	47.514	122.896	-10000
230208	梅里斯达斡尔族区	mlsdgezq/mlsdwezq	47.295	123.736	-10000
230221	龙江县	ljx	47.3354	123.182	-5000
230223	依安县	yax	47.8865	125.302	-5000
230224	泰来县	tlx	46.3881	123.416	-5000
230225	甘南县	gnx	47.9136	123.495	-5000
230227	富裕县	fyx	47.8007	124.456	-5000
230229	克山县	ksx	48.0325	125.865	-5000
230230	克东县	kdx	48.0378	126.234	-5000
230231	拜泉县	bqx	47.6067	126.085	-5000
230281	讷河市	nhs	48.4701	124.877	-10000
230300	鸡西市	jxs	45.297	130.948	-5000
230302	鸡冠区	jgq			-10000
230303	恒山区	hsq	45.206	130.907997	-10000
230304	滴道区	ddq	45.361	130.777999	-10000
230305	梨树区	lsq	45.083	130.687998	-10000
230306	城子河区	czhq	45.334	131.012	-10000
230307	麻山区	msq	45.203	130.52	-10000
230321	鸡东县	jdx	45.2433	131.122	-5000
230381	虎林市	hls	45.7624	132.967998	-5000
230382	密山市	mss	45.5389	131.866999	-5000
230400	鹤岗市	hgs	47.3373	130.276	-5000
230402	向阳区	xyq			-10000
230403	工农区	gnq			-10000
230404	南山区	nsq	47.284	130.28	-10000
230405	兴安区	xaq	47.241	130.229998	-10000
230406	东山区	dsq	47.332	130.38	-10000
230407	兴山区	xsq			-10000
230421	萝北县	lbx	47.5758	130.824998	-5000
230422	绥滨县	sbx	47.2919	131.848	-5000
230500	双鸭山市	syss	46.6377	131.151997	-5000
230502	尖山区	jsq			-10000
230503	岭东区	ldq	46.564724	131.13856	-10000
230505	四方台区	sftq	46.595	131.326	-10000
230506	宝山区	bsq	46.565871	131.400748	-10000
230521	集贤县	jxx	46.7276	131.133	-5000
230522	友谊县	yyx	46.7815	131.8	-5000
230523	宝清县	bqx	46.3241	132.199	-5000
230524	饶河县	rhx	46.7926	134.014997	-5000
230600	大庆市	dqs	46.5955	125.025	-5000
230602	萨尔图区	setq			-10000
230603	龙凤区	lfq	46.52	125.094	-10000
230604	让胡路区	rhlq	46.635	124.869	-10000
230605	红岗区	hgq	46.386	124.881	-10000
230606	大同区	dtq	46.033	124.819	-10000
230621	肇州县	zzx	45.6965	125.268	-5000
230622	肇源县	zyx	45.5118	125.083	-5000
230623	林甸县	ldx	47.1807	124.874	-5000
230624	杜尔伯特蒙古族自治县	debtmgzzzx	46.8657	124.444	-5000
230700	伊春市	ycs	47.7236	128.904	-5000
230702	伊春区	ycq			-10000
230703	南岔区	ncq	47.130297	129.275529	-10000
230704	友好区	yhq	47.85422	128.827992	-10000
230705	西林区	xlq	47.469	129.300998	-10000
230706	翠峦区	clq	47.724259	128.669691	-10000
230707	新青区	xqq	48.286487	129.527733	-10000
230708	美溪区	mxq	47.632	129.124	-10000
230709	金山屯区	jstq	47.413049	129.425621	-10000
230710	五营区	wyq	48.107	129.237	-10000
230711	乌马河区	wmhq	47.722406	128.792638	-10000
230712	汤旺河区	twhq	48.453132	129.567832	-10000
230713	带岭区	dlq	47.022998	129.03482	-10000
230714	乌伊岭区	wylq	48.595031	129.428384	-10000
230715	红星区	hxq	48.237	129.376	-10000
230716	上甘岭区	sglq	47.972	129.024	-10000
230722	嘉荫县	jyx	48.8862	130.389997	-5000
230781	铁力市	tls	46.9801	128.041	-5000
230800	佳木斯市	jmss	46.8137	130.362	-5000
230802	永红区	yhq			-10000
230803	向阳区	xyq			-10000
230804	前进区	qjq			-10000
230805	东风区	dfq			-10000
230811	郊区	jq			-10000
230822	桦南县	hnx	46.2391	130.574	-5000
230826	桦川县	hcx	47.0214	130.716	-5000
230828	汤原县	tyx	46.7252	129.896999	-5000
230833	抚远县	fyx	48.3666	134.279	-5000
230881	同江市	tjs	47.654	132.514997	-5000
230882	富锦市	fjs	47.2503	132.031	-5000
230900	七台河市	qths	45.8093	130.875	-5000
230902	新兴区	xxq	45.802	130.829	-10000
230903	桃山区	tsq			-10000
230904	茄子河区	qzhq	45.777	131.103	-10000
230921	勃利县	blx	45.7523	130.57	-5000
231000	牡丹江市	mdjs	44.5839	129.598998	-5000
231002	东安区	daq			-10000
231003	阳明区	ymq			-10000
231004	爱民区	amq			-10000
231005	西安区	xaq			-10000
231024	东宁县	dnx	44.0527	131.12	-5000
231025	林口县	lkx	45.2741	130.270997	-5000
231081	绥芬河市	sfhs	44.3957	131.157997	-5000
231083	海林市	hls	44.5658	129.386	-10000
231084	宁安市	nas	44.3446	129.478	-10000
231085	穆棱市	mls	44.9157	130.514	-5000
231100	黑河市	hhs	50.2445	127.487	-5000
231102	爱辉区	ahq			-10000
231121	嫩江县	njx	49.166	125.214	-5000
231123	逊克县	xkx	49.5737	128.469	-5000
231124	孙吴县	swx	49.4176	127.308	-5000
231181	北安市	bas	48.2422	126.503	-5000
231182	五大连池市	wdlcs	48.6482	126.136	-5000
231200	绥化市	shs	46.637	126.983	-5000
231202	北林区	blq			-10000
231221	望奎县	wkx	46.8331	126.475	-5000
231222	兰西县	lxx	46.2563	126.282	-5000
231223	青冈县	qgx	46.6848	126.105	-5000
231224	庆安县	qax	46.8791	127.5	-5000
231225	明水县	msx	47.1787	125.902	-5000
231226	绥棱县	slx	47.2461	127.09	-5000
231281	安达市	ads	46.401	125.328	-5000
231282	肇东市	zds	46.0634	125.982	-5000
231283	海伦市	hls	47.4611	126.966	-5000
232700	大兴安岭地区	dxaldq	50.422	124.13	-10000
232721	呼玛县	hmx	51.7213	126.647	-5000
232722	塔河县	thx	52.3403	124.706	-5000
232723	漠河县	mhx	52.9689	122.532	-5000
310000	上海市	shs	31.2382	121.469	-5000
310101	黄浦区	hpq			-10000
310103	卢湾区	lwq			-10000
310104	徐汇区	xhq			-10000
310105	长宁区	cnq			-10000
310106	静安区	jaq			-10000
310107	普陀区	ptq			-10000
310108	闸北区	zbq			-10000
310109	虹口区	hkq			-10000
310110	杨浦区	ypq			-10000
310112	闵行区	mhq/mxq	31.117	121.373	-10000
310113	宝山区	bsq	31.406	121.486	-10000
310114	嘉定区	jdq	31.385912	121.236955	-10000
310115	浦东新区	pdxq	31.225	121.544	-10000
310116	金山区	jsq	30.722686	121.316466	-10000
310117	松江区	sjq	31.015	121.238	-10000
310118	青浦区	qpq	31.156	121.117	-10000
310119	南汇区	nhq	31.051	121.757	-10000
310120	奉贤区	fxq	30.92	121.453	-10000
310230	崇明县	cmx	31.6276	121.39	-5000
320000	江苏省	jss			-10000
320100	南京市	njs	32.0476	118.773	-5000
320102	玄武区	xwq			-10000
320103	白下区	bxq			-10000
320104	秦淮区	qhq			-10000
320105	建邺区	jyq			-10000
320106	鼓楼区	glq			-10000
320107	下关区	xgq			-10000
320111	浦口区	pkq	32.058999	118.62	-10000
320113	栖霞区	qxq/xxq	32.119	118.873	-10000
320114	雨花台区	yhtq			-10000
320115	江宁区	jnq	31.954	118.842	-10000
320116	六合区	lhq	32.345	118.84	-10000
320124	溧水县	lsx	31.6566	119.023	-5000
320125	高淳县	gcx/gzx	31.3216	118.862	-5000
320200	无锡市	wxs	31.5772	120.299	-5000
320202	崇安区	caq			-10000
320203	南长区	ncq			-10000
320204	北塘区	btq			-10000
320205	锡山区	xsq	31.583	120.366	-10000
320206	惠山区	hsq	31.651	120.182	-10000
320211	滨湖区	bhq	31.556	120.238	-10000
320281	江阴市	jys	31.9088	120.266	-5000
320282	宜兴市	yxs	31.3636	119.814	-5000
320300	徐州市	xzs	34.2675	117.186	-5000
320302	鼓楼区	glq			-10000
320303	云龙区	ylq			-10000
320304	九里区	jlq			-10000
320305	贾汪区	jwq	34.445	117.449	-10000
320311	泉山区	qsq			-10000
320321	丰县	fx	34.7036	116.584	-5000
320322	沛县	px	34.738	116.927	-5000
320323	铜山县	tsx	34.2696	117.188	-5000
320324	睢宁县	snx	33.8991	117.944	-5000
320381	新沂市	xys	34.3731	118.34	-5000
320382	邳州市	pzs	34.314	117.958	-10000
320400	常州市	czs	31.7839	119.95	-5000
320402	天宁区	tnq			-10000
320404	钟楼区	zlq			-10000
320405	戚墅堰区	csyq/cyyq/qsyq/qyyq	31.727	120.068	-10000
320411	新北区	xbq			-10000
320412	武进区	wjq	31.734	119.934	-10000
320481	溧阳市	lys	31.4307	119.486	-10000
320482	金坛市	jts	31.747	119.571	-10000
320500	苏州市	szs	31.3165	120.619	-5000
320502	沧浪区	clq			-10000
320503	平江区	pjq			-10000
320504	金阊区	jcq/jtq			-10000
320505	虎丘区	hqq			-10000
320506	吴中区	wzq	31.243	120.621	-10000
320507	相城区	xcq	31.368	120.614	-10000
320581	常熟市	css	31.6466	120.734	-5000
320582	张家港市	zjgs	31.8647	120.545	-5000
320583	昆山市	kss	31.3861	120.948	-5000
320584	吴江市	wjs	31.1671	120.638	-10000
320585	太仓市	tcs	31.451	121.099	-10000
320600	南通市	nts	32.015099	120.856	-5000
320602	崇川区	ccq			-10000
320611	港闸区	gzq			-10000
320621	海安县	hax	32.543	120.458	-5000
320623	如东县	rdx	32.3111	121.194	-5000
320681	启东市	qds	31.8104	121.663	-5000
320682	如皋市	rgs/rhs	32.384	120.559	-10000
320683	通州市	tzs	32.0852	121.077	-10000
320684	海门市	hms	31.8937	121.168	-5000
320700	连云港市	lygs	34.6052	119.167	-5000
320703	连云区	lyq	34.743	119.365	-10000
320705	新浦区	xpq			-10000
320706	海州区	hzq	34.568	119.141	-10000
320721	赣榆县	gyx	34.8408	119.123	-5000
320722	东海县	dhx	34.5275	118.76	-5000
320723	灌云县	gyx	34.2983	119.256	-5000
320724	灌南县	gnx	34.0904	119.346	-5000
320800	淮安市	has	33.5028	119.141	-5000
320802	清河区	qhq			-10000
320803	楚州区	czq	33.506	119.139	-10000
320804	淮阴区	hyq	33.63	119.007	-10000
320811	清浦区	qpq			-10000
320826	涟水县	lsx	33.7664	119.261	-5000
320829	洪泽县	hzx	33.2952	118.843	-5000
320830	盱眙县	xcx/xyx	33.014699	118.495	-5000
320831	金湖县	jhx	33.0202	119.017	-5000
320900	盐城市	ycs	33.3898	120.135	-5000
320902	亭湖区	thq			-10000
320903	盐都区	ydq	33.345	120.126	-10000
320921	响水县	xsx	34.2003	119.565	-5000
320922	滨海县	bhx	34.011	119.834	-5000
320923	阜宁县	fnx	33.7919	119.793	-5000
320924	射阳县	syx	33.7692	120.257	-5000
320925	建湖县	jhx	33.4687	119.785	-5000
320981	东台市	dts	32.8455	120.306	-5000
320982	大丰市	dfs	33.1963	120.459	-5000
321000	扬州市	yzs	32.3919	119.437	-5000
321002	广陵区	glq			-10000
321003	邗江区	hjq	32.366999	119.371	-10000
321011	维扬区	wyq			-10000
321023	宝应县	byx	33.2359	119.31	-5000
321081	仪征市	yzs	32.2675	119.178	-5000
321084	高邮市	gys	32.7907	119.437	-10000
321088	江都市	jds	32.4315	119.556	-5000
321100	镇江市	zjs	32.2059	119.444	-5000
321102	京口区	jkq			-10000
321111	润州区	rzq			-10000
321112	丹徒区	dtq	32.106	119.44	-10000
321181	丹阳市	dys	31.9958	119.57	-5000
321182	扬中市	yzs	32.239199	119.821	-5000
321183	句容市	jrs	31.9465	119.163	-5000
321200	泰州市	tzs	32.4959	119.911	-5000
321202	海陵区	hlq			-10000
321203	高港区	ggq	32.307	119.871	-10000
321281	兴化市	xhs	32.9341	119.837	-5000
321282	靖江市	jjs	32.0144	120.263	-10000
321283	泰兴市	txs	32.1604	120.016	-10000
321284	姜堰市	jys	32.5082	120.145	-5000
321300	宿迁市	sqs	33.9583	118.297	-5000
321302	宿城区	scq			-10000
321311	宿豫区	syq			-10000
321322	沭阳县	syx	34.1341	118.777	-5000
321323	泗阳县	syx	33.7119	118.679	-5000
321324	泗洪县	shx	33.4562	118.212	-5000
330000	浙江省	zjs			-10000
330100	杭州市	hzs	30.266	120.159	-5000
330102	上城区	scq			-10000
330103	下城区	xcq			-10000
330104	江干区	jgq	30.264	120.202	-10000
330105	拱墅区	gsq			-10000
330106	西湖区	xhq			-10000
330108	滨江区	bjq	30.191	120.213	-10000
330109	萧山区	xsq	30.163	120.258	-10000
330110	余杭区	yhq	30.429	120.292	-10000
330122	桐庐县	tlx	29.8025	119.665	-5000
330127	淳安县	cax/zax	29.6024	119.039	-5000
330182	建德市	jds	29.4801	119.272	-10000
330183	富阳市	fys	30.0534	119.948	-5000
330185	临安市	las	30.2311	119.721	-5000
330200	宁波市	nbs	29.8707	121.541	-5000
330203	海曙区	hsq			-10000
330204	江东区	jdq			-10000
330205	江北区	jbq			-10000
330206	北仑区	blq	29.921	121.834	-10000
330211	镇海区	zhq	29.953	121.709	-10000
330212	鄞州区	yzq			-10000
330225	象山县	xsx	29.4744	121.866	-5000
330226	宁海县	nhx	29.2836	121.426	-5000
330281	余姚市	yys	30.0491	121.153	-5000
330282	慈溪市	cxs	30.1741	121.241	-5000
330283	奉化市	fhs	29.6517	121.407	-5000
330300	温州市	wzs	28.0165	120.65	-5000
330302	鹿城区	lcq			-10000
330303	龙湾区	lwq	27.926	120.827	-10000
330304	瓯海区	ohq	27.962	120.615	-10000
330322	洞头县	dtx	27.8404	121.153	-5000
330324	永嘉县	yjx	28.1509	120.689	-5000
330326	平阳县	pyx	27.6757	120.556	-5000
330327	苍南县	cnx	27.5135	120.387	-5000
330328	文成县	wcx	27.7898	120.078	-5000
330329	泰顺县	tsx	27.5578	119.71	-5000
330381	瑞安市	ras	27.7905	120.631	-5000
330382	乐清市	lqs/yqs	28.1307	120.958	-10000
330400	嘉兴市	jxs	30.7711	120.754	-5000
330402	秀城区	xcq			-10000
330411	秀洲区	xzq			-10000
330421	嘉善县	jsx	30.8438	120.917	-5000
330424	海盐县	hyx	30.5179	120.932	-5000
330481	海宁市	hns	30.5287	120.694	-5000
330482	平湖市	phs	30.7042	121.012	-10000
330483	桐乡市	txs	30.6417	120.543	-10000
330500	湖州市	hzs	30.866	120.097	-5000
330502	吴兴区	wxq			-10000
330503	南浔区	nxq			-10000
330521	德清县	dqx	30.5531	120.085	-5000
330522	长兴县	cxx	31.0139	119.901	-5000
330523	安吉县	ajx	30.6377	119.687	-5000
330600	绍兴市	sxs	30.0109	120.574	-5000
330602	越城区	ycq			-10000
330621	绍兴县	sxx	30.0045	120.578	-5000
330624	新昌县	xcx	29.4947	120.902	-5000
330681	诸暨市	zjs	29.7131	120.228	-5000
330682	上虞市	sys	30.0173	120.877	-10000
330683	嵊州市	czs/szs	29.5875	120.815	-5000
330700	金华市	jhs	29.1108	119.652	-5000
330702	婺城区	mcq/wcq			-10000
330703	金东区	jdq	29.089	119.687	-10000
330723	武义县	wyx	28.8954	119.802	-5000
330726	浦江县	pjx	29.4587	119.884	-5000
330727	磐安县	pax	29.0507	120.431	-5000
330781	兰溪市	lxs	29.2045	119.479	-5000
330782	义乌市	yws	29.3001	120.072	-5000
330783	东阳市	dys	29.2606	120.228	-5000
330784	永康市	yks	28.8973	120.025	-10000
330800	衢州市	qzs	28.9584	118.869	-5000
330802	柯城区	kcq			-10000
330803	衢江区	qjq	28.982	118.931	-10000
330822	常山县	csx	28.9037	118.503	-5000
330824	开化县	khx	29.1449	118.405	-5000
330825	龙游县	lyx	29.0348	119.172	-5000
330881	江山市	jss	28.7353	118.616	-5000
330900	舟山市	zss	30.02	122.102	-5000
330902	定海区	dhq			-10000
330903	普陀区	ptq	29.947	122.292	-10000
330921	岱山县	dsx	30.2416	122.207	-5000
330922	嵊泗县	csx/ssx	30.7236	122.454	-5000
331000	台州市	tzs	28.68	121.441	-10000
331002	椒江区	jjq			-10000
331003	黄岩区	hyq	28.648	121.252	-10000
331004	路桥区	lqq	28.582	121.378	-10000
331021	玉环县	yhx	28.14	121.228	-5000
331022	三门县	smx	29.1093	121.377	-5000
331023	天台县	ttx	29.1383	121.027	-5000
331024	仙居县	xjx	28.8522	120.733	-5000
331081	温岭市	wls	28.3639	121.354	-5000
331082	临海市	lhs	28.8489	121.118	-5000
331100	丽水市	lss	28.4488	119.917	-5000
331102	莲都区	ldq			-10000
331121	青田县	qtx	28.1439	120.288	-5000
331122	缙云县	jyx	28.6484	120.058	-5000
331123	遂昌县	scx	28.5879	119.263	-5000
331124	松阳县	syx	28.4507	119.485	-5000
331125	云和县	yhx	28.1124	119.564	-5000
331126	庆元县	qyx	27.6142	119.051	-5000
331127	景宁畲族自治县	jnszzzx	27.9744	119.643	-5000
331181	龙泉市	lqs	28.0826	119.121	-5000
340000	安徽省	ahs			-10000
340100	合肥市	hfs	31.8633	117.276	-5000
340102	瑶海区	yhq			-10000
340103	庐阳区	lyq			-10000
340104	蜀山区	ssq			-10000
340111	包河区	bhq			-10000
340121	长丰县	cfx	32.483199	117.161	-5000
340122	肥东县	fdx	31.8878	117.471	-5000
340123	肥西县	fxx	31.7169	117.158	-5000
340200	芜湖市	whs	31.3345	118.36	-5000
340202	镜湖区	jhq			-10000
340203	弋江区	yjq			-10000
340207	鸠江区	jjq			-10000
340208	三山区	ssq			-10000
340221	芜湖县	whx	31.1472	118.566	-5000
340222	繁昌县	fcx	31.0906	118.194	-5000
340223	南陵县	nlx	30.9244	118.332	-5000
340300	蚌埠市	bbs	32.9392	117.361	-5000
340302	龙子湖区	lzhq			-10000
340303	蚌山区	bsq			-10000
340304	禹会区	yhq/ykq			-10000
340311	淮上区	hsq			-10000
340321	怀远县	hyx	32.956699	117.194	-5000
340322	五河县	whx	33.139699	117.883	-5000
340323	固镇县	gzx	33.3146	117.312	-5000
340400	淮南市	hns	32.6167	117.021	-5000
340402	大通区	dtq	32.625999	117.059	-10000
340403	田家庵区	tjaq			-10000
340404	谢家集区	xjjq	32.597	116.852	-10000
340405	八公山区	bgsq	32.622	116.84	-10000
340406	潘集区	pjq	32.836	116.786	-10000
340421	凤台县	ftx	32.705599	116.72	-5000
340500	马鞍山市	mass	31.7249	118.481	-5000
340502	金家庄区	jjzq	31.724	118.482	-10000
340503	花山区	hsq			-10000
340504	雨山区	ysq			-10000
340521	当涂县	dtx	31.5557	118.483	-5000
340600	淮北市	hbs	33.9705	116.787	-5000
340602	杜集区	djq	33.993	116.864	-10000
340603	相山区	xsq			-10000
340604	烈山区	lsq	33.889	116.828	-10000
340621	濉溪县	sxx	33.9154	116.775	-5000
340700	铜陵市	tls	30.9252	117.813	-5000
340702	铜官山区	tgsq			-10000
340703	狮子山区	szsq	30.928	117.887	-10000
340711	郊区	jq			-10000
340721	铜陵县	tlx	30.9538	117.787	-5000
340800	安庆市	aqs	30.5126	117.034	-5000
340802	迎江区	yjq			-10000
340803	大观区	dgq			-10000
340811	宜秀区	yxq			-10000
340822	怀宁县	hnx	30.409	116.647	-5000
340823	枞阳县	cyx/zyx	30.6937	117.211	-5000
340824	潜山县	qsx	30.6303	116.567	-5000
340825	太湖县	thx	30.4201	116.265	-5000
340826	宿松县	ssx	30.1512	116.114	-5000
340827	望江县	wjx	30.1235	116.674	-5000
340828	岳西县	yxx	30.8572	116.358	-5000
340881	桐城市	tcs	31.0523	116.939	-5000
341000	黄山市	hss	29.7208	118.309	-5000
341002	屯溪区	txq			-10000
341003	黄山区	hsq	30.298	118.125	-10000
341004	徽州区	hzq	29.81	118.326	-10000
341021	歙县	sx/xx	29.8658	118.434	-5000
341022	休宁县	xnx	29.7812	118.176	-5000
341023	黟县	yx	29.9331	117.93	-5000
341024	祁门县	qmx	29.8541	117.707	-5000
341100	滁州市	czs	32.3165	118.301	-5000
341102	琅琊区	lyq			-10000
341103	南谯区	nqq			-10000
341122	来安县	lax	32.452399	118.427	-5000
341124	全椒县	qjx	32.0983	118.264	-5000
341125	定远县	dyx	32.5302	117.676	-5000
341126	凤阳县	fyx	32.863	117.555	-5000
341181	天长市	tcs	32.6905	118.998	-10000
341182	明光市	mgs	32.780099	117.986	-5000
341200	阜阳市	fys	32.9022	115.81	-5000
341202	颍州区	yzq			-10000
341203	颍东区	ydq			-10000
341204	颍泉区	yqq			-10000
341221	临泉县	lqx	33.0713	115.256	-5000
341222	太和县	thx	33.1654	115.609	-5000
341225	阜南县	fnx	32.6406	115.583	-5000
341226	颍上县	ysx	32.638599	116.253	-5000
341282	界首市	jss	33.2628	115.354	-5000
341300	宿州市	szs	33.6401	116.97	-5000
341302	埇桥区	yqq			-10000
341321	砀山县	dsx	34.4279	116.34	-5000
341322	萧县	xx	34.1925	116.934	-5000
341323	灵璧县	lbx	33.5458	117.552	-5000
341324	泗县	sx	33.4784	117.879	-5000
341400	巢湖市	chs	31.6039	117.864	-5000
341402	居巢区	jcq			-10000
341421	庐江县	ljx	31.2534	117.288	-5000
341422	无为县	wwx	31.2985	117.911	-5000
341423	含山县	hsx	31.7201	118.103	-5000
341424	和县	hx	31.7142	118.361	-5000
341500	六安市	las	31.7535	116.493	-5000
341502	金安区	jaq			-10000
341503	裕安区	yaq			-10000
341521	寿县	sx	32.575699	116.777	-5000
341522	霍邱县	hqx	32.3386	116.261	-5000
341523	舒城县	scx	31.4564	116.939	-5000
341524	金寨县	jzx	31.6852	115.859	-5000
341525	霍山县	hsx	31.4078	116.32	-5000
341600	亳州市	bzs	33.8793	115.771	-5000
341602	谯城区	qcq			-10000
341621	涡阳县	gyx/wyx	33.510399	116.211	-5000
341622	蒙城县	mcx	33.2686	116.556	-5000
341623	利辛县	lxx	33.1331	116.203	-5000
341700	池州市	czs	30.6569	117.477	-5000
341702	贵池区	gcq			-10000
341721	东至县	dzx	30.0976	117.018	-5000
341722	石台县	stx	30.2078	117.467	-5000
341723	青阳县	qyx	30.6366	117.863	-5000
341800	宣城市	xcs	30.9509	118.741	-5000
341802	宣州区	xzq			-10000
341821	郎溪县	lxx	31.1342	119.181	-5000
341822	广德县	gdx	30.8947	119.42	-5000
341823	泾县	jx	30.6867	118.407	-5000
341824	绩溪县	jxx	30.0778	118.584	-5000
341825	旌德县	jdx	30.291	118.539	-5000
341881	宁国市	ngs	30.62	118.978	-5000
350000	福建省	fjs			-10000
350100	福州市	fzs	26.0786	119.298	-5000
350102	鼓楼区	glq			-10000
350103	台江区	tjq			-10000
350104	仓山区	csq	26.036	119.307	-10000
350105	马尾区	mwq	25.996	119.445	-10000
350111	晋安区	jaq			-10000
350121	闽侯县	mhx	26.1504	119.146	-5000
350122	连江县	ljx	26.198	119.534	-5000
350123	罗源县	lyx	26.4909	119.545	-5000
350124	闽清县	mqx	26.2132	118.863	-5000
350125	永泰县	ytx	25.8676	118.934	-5000
350128	平潭县	ptx	25.504	119.784	-5000
350181	福清市	fqs	25.7279	119.381	-5000
350182	长乐市	cls/cys	25.9598	119.519	-5000
350200	厦门市	sms/xms	24.4574	118.088	-5000
350203	思明区	smq			-10000
350205	海沧区	hcq	24.507	118.028	-10000
350206	湖里区	hlq			-10000
350211	集美区	jmq	24.572	118.089	-10000
350212	同安区	taq	24.733	118.145	-10000
350213	翔安区	xaq	24.611	118.239	-10000
350300	莆田市	pts	25.4381	119.01	-5000
350302	城厢区	cxq	25.422	118.978	-10000
350303	涵江区	hjq	25.451	119.102	-10000
350304	荔城区	lcq			-10000
350305	秀屿区	xyq	25.318	119.091	-10000
350322	仙游县	xyx	25.3646	118.684	-5000
350400	三明市	sms	26.223	117.601	-5000
350402	梅列区	mlq			-10000
350403	三元区	syq	36.234	117.604	-10000
350421	明溪县	mxx	26.3498	117.199	-5000
350423	清流县	qlx	26.1635	116.814	-5000
350424	宁化县	nhx	26.2664	116.66	-5000
350425	大田县	dtx	25.6923	117.837	-5000
350426	尤溪县	yxx	26.1718	118.182	-5000
